transaction_id,account_id,transaction_type,amount,description,balance_after,timestamp,reference_id,status
T0000024,A00003,CREDIT,1960.50,Transfer Out,155660.37,2019-12-18T15:21:33+00:00,,COMPLETED
T0002252,A00219,CREDIT,1373.91,ATM Withdrawal,109593.04,2022-03-27T14:22:59+00:00,,COMPLETED
T0000681,A00066,CREDIT,1998.65,ATM Withdrawal,34897.15,2025-03-09T00:14:06+00:00,,COMPLETED
T0000407,A00038,DEBIT,1883.67,ATM Withdrawal,108916.72,2023-01-29T05:11:12+00:00,,COMPLETED
T0001408,A00136,DEBIT,207.95,ATM Withdrawal,115714.22,2020-12-02T00:41:40+00:00,,COMPLETED
T0000325,A00032,CREDIT,405.36,Interest Credit,159580.21,2020-10-25T01:03:20+00:00,,COMPLETED
T0001515,A00150,CREDIT,198.29,Interest Credit,101225.88,2025-01-10T20:14:04+00:00,,COMPLETED
T0000246,A00024,DEBIT,1789.50,POS Purchase,152460.52,2019-12-25T01:35:51+00:00,,COMPLETED
T0000186,A00018,DEBIT,160.80,ATM Withdrawal,173739.83,2020-12-31T22:49:37+00:00,,COMPLETED
T0000815,A00077,CREDIT,1507.60,Fee,152009.49,2022-04-07T07:22:04+00:00,,COMPLETED
T0000767,A00072,CREDIT,1813.77,Salary Deposit,142041.52,2021-04-25T20:15:55+00:00,,COMPLETED
T0001451,A00141,CREDIT,842.54,ATM Withdrawal,194912.66,2019-11-01T15:12:20+00:00,,COMPLETED
T0000240,A00024,CREDIT,704.09,POS Purchase,153153.64,2020-05-13T06:35:54+00:00,,COMPLETED
T0000412,A00038,CREDIT,29771.03,POS Purchase,109369.56,2022-12-16T17:03:17+00:00,,COMPLETED
T0001008,A00093,CREDIT,1559.58,Fee,109179.67,2023-09-06T22:59:50+00:00,,COMPLETED
T0000929,A00085,CREDIT,890.24,POS Purchase,101601.26,2024-05-07T11:01:45+00:00,,COMPLETED
T0000676,A00065,CREDIT,448.08,Fee,79814.5,2025-12-22T15:30:45+00:00,,COMPLETED
T0000095,A00010,DEBIT,1664.54,ATM Withdrawal,188104.52,2022-07-24T17:12:02+00:00,,COMPLETED
T0000919,A00085,DEBIT,1713.86,Transfer Out,101460.93,2020-09-02T17:32:26+00:00,,COMPLETED
T0002055,A00200,DEBIT,820.39,Transfer In,173009.55,2025-09-07T15:43:33+00:00,,COMPLETED
T0002337,A00230,CREDIT,1949.47,Fee,123687.48,2024-06-08T19:15:00+00:00,,COMPLETED
T0001062,A00099,DEBIT,1284.87,Salary Deposit,50549.67,2021-01-26T12:00:32+00:00,,COMPLETED
T0000197,A00020,CREDIT,29442.07,POS Purchase,126274.68,2023-06-02T10:41:45+00:00,,COMPLETED
T0001128,A00104,DEBIT,888.46,Salary Deposit,141172.86,2022-10-10T06:09:13+00:00,,COMPLETED
T0002098,A00205,CREDIT,591.08,Fee,25504.55,2021-05-25T13:39:35+00:00,,COMPLETED
T0001658,A00161,DEBIT,1171.02,Fee,186047.27,2020-02-15T16:43:07+00:00,,COMPLETED
T0000165,A00016,CREDIT,1144.36,Transfer Out,153626.54,2019-04-01T06:49:03+00:00,,COMPLETED
T0002237,A00218,DEBIT,249.72,Salary Deposit,177771.69,2024-09-12T00:53:29+00:00,,COMPLETED
T0001405,A00136,DEBIT,1264.84,Salary Deposit,116136.82,2024-01-27T07:32:47+00:00,,COMPLETED
T0000203,A00020,CREDIT,481.68,Salary Deposit,126550.98,2025-09-09T04:38:27+00:00,,COMPLETED
T0002059,A00201,DEBIT,1229.44,Salary Deposit,7564.38,2025-09-11T08:04:34+00:00,,COMPLETED
T0001852,A00180,DEBIT,1259.03,Salary Deposit,159881.82,2021-05-11T16:17:20+00:00,,COMPLETED
T0000661,A00062,CREDIT,393.26,Fee,108988.8,2019-01-18T00:40:04+00:00,,COMPLETED
T0000690,A00066,DEBIT,1717.35,ATM Withdrawal,34822.76,2020-10-06T11:49:07+00:00,,COMPLETED
T0001452,A00141,DEBIT,1801.24,Interest Credit,194844.52,2019-03-24T22:46:02+00:00,,COMPLETED
T0000957,A00088,DEBIT,49101.48,Transfer In,196124.89,2020-09-05T12:41:06+00:00,,COMPLETED
T0000231,A00023,DEBIT,1374.28,POS Purchase,126946.47,2020-02-27T11:08:23+00:00,,COMPLETED
T0000751,A00072,DEBIT,351.90,ATM Withdrawal,141353.38,2020-06-15T21:24:29+00:00,,COMPLETED
T0000885,A00083,DEBIT,1697.32,Fee,81535.97,2025-09-27T16:06:53+00:00,,COMPLETED
T0000158,A00015,CREDIT,548.16,Transfer Out,176736.67,2021-12-19T12:31:04+00:00,,COMPLETED
T0000200,A00020,CREDIT,883.59,Salary Deposit,126035.31,2022-05-14T06:24:31+00:00,,COMPLETED
T0000908,A00084,CREDIT,363.33,Salary Deposit,20740.17,2020-02-11T07:18:39+00:00,,COMPLETED
T0001580,A00154,DEBIT,1393.35,Interest Credit,100534.1,2022-05-26T15:26:23+00:00,,COMPLETED
T0001877,A00182,CREDIT,108.70,POS Purchase,195280.69,2023-06-15T02:07:17+00:00,,COMPLETED
T0000055,A00008,CREDIT,37529.51,ATM Withdrawal,188280.68,2020-10-11T10:15:56+00:00,,COMPLETED
T0001607,A00156,CREDIT,286.50,Salary Deposit,152763.7,2021-10-24T13:50:14+00:00,,COMPLETED
T0001319,A00124,CREDIT,635.42,Transfer In,112452.72,2022-04-29T16:16:19+00:00,,COMPLETED
T0000032,A00004,CREDIT,1836.66,Salary Deposit,66731.84,2023-01-27T07:40:44+00:00,,COMPLETED
T0000972,A00089,DEBIT,196.34,Transfer In,135965.85,2023-03-19T11:46:01+00:00,,COMPLETED
T0000419,A00040,DEBIT,1699.12,Transfer Out,115065.95,2022-05-20T14:43:34+00:00,,COMPLETED
T0000405,A00038,CREDIT,956.06,Fee,108703.93,2021-08-16T04:21:40+00:00,,COMPLETED
T0001472,A00142,DEBIT,1002.86,Salary Deposit,126899.33,2022-11-10T10:12:13+00:00,,COMPLETED
T0001434,A00139,CREDIT,687.02,ATM Withdrawal,57091.9,2025-12-25T19:35:02+00:00,,COMPLETED
T0001419,A00138,CREDIT,1852.92,Transfer Out,53046.08,2020-03-28T17:17:16+00:00,,COMPLETED
T0001011,A00094,CREDIT,438.90,Interest Credit,5989.16,2025-02-17T19:33:59+00:00,,COMPLETED
T0001490,A00146,DEBIT,1935.40,Salary Deposit,136214.27,2023-11-22T10:00:28+00:00,,COMPLETED
T0001508,A00147,CREDIT,1952.87,POS Purchase,117710.98,2022-04-22T15:55:49+00:00,,COMPLETED
T0001951,A00188,CREDIT,295.37,Interest Credit,1293.47,2022-10-15T19:23:26+00:00,,COMPLETED
T0002219,A00216,CREDIT,1059.08,POS Purchase,50538.79,2020-07-18T18:50:50+00:00,,COMPLETED
T0001311,A00120,CREDIT,29904.34,Interest Credit,67067.32,2024-10-29T10:51:13+00:00,,COMPLETED
T0001612,A00157,CREDIT,699.71,Interest Credit,98592.93,2023-01-16T05:06:46+00:00,,COMPLETED
T0000877,A00082,DEBIT,1904.96,POS Purchase,178868.51,2021-05-05T00:17:45+00:00,,COMPLETED
T0000052,A00008,CREDIT,475.39,Transfer In,187385.92,2020-11-06T11:47:05+00:00,,COMPLETED
T0000688,A00066,CREDIT,1508.91,Interest Credit,34076.73,2021-01-05T20:09:06+00:00,,COMPLETED
T0001507,A00147,DEBIT,2719.99,Salary Deposit,117615.36,2025-11-26T09:54:31+00:00,,COMPLETED
T0000803,A00075,DEBIT,1087.58,Interest Credit,28861.22,2025-12-07T05:38:57+00:00,,COMPLETED
T0000578,A00054,CREDIT,1765.01,Fee,52447.76,2019-10-16T08:25:53+00:00,,COMPLETED
T0001424,A00139,DEBIT,597.27,Fee,56744.34,2021-04-24T05:39:29+00:00,,COMPLETED
T0001983,A00194,DEBIT,879.91,Salary Deposit,118612.53,2024-02-22T09:55:29+00:00,,COMPLETED
T0002110,A00207,DEBIT,734.97,Salary Deposit,61613.71,2023-07-01T11:08:49+00:00,,COMPLETED
T0000593,A00056,DEBIT,166.84,ATM Withdrawal,26004.75,2022-08-08T11:22:33+00:00,,COMPLETED
T0000847,A00079,DEBIT,227.55,Salary Deposit,24390.76,2023-02-14T07:04:29+00:00,,COMPLETED
T0000641,A00061,CREDIT,1442.38,Transfer In,43110.0,2022-07-19T00:31:20+00:00,,COMPLETED
T0001623,A00158,CREDIT,1133.82,ATM Withdrawal,148576.5,2025-04-14T23:43:32+00:00,,COMPLETED
T0002295,A00225,CREDIT,1548.43,ATM Withdrawal,140238.93,2025-07-12T07:48:51+00:00,,COMPLETED
T0000102,A00011,DEBIT,478.52,Transfer Out,166727.5,2022-11-26T08:54:53+00:00,,COMPLETED
T0001257,A00115,CREDIT,394.64,ATM Withdrawal,53973.99,2021-06-20T07:14:16+00:00,,COMPLETED
T0001928,A00187,CREDIT,592.22,Salary Deposit,64012.62,2023-05-20T22:37:13+00:00,,COMPLETED
T0000889,A00083,CREDIT,734.98,Transfer In,81859.7,2020-07-03T21:11:25+00:00,,COMPLETED
T0000109,A00011,DEBIT,1366.38,Interest Credit,166491.49,2019-05-22T12:38:00+00:00,,COMPLETED
T0001028,A00095,DEBIT,1086.62,POS Purchase,63830.94,2022-03-09T19:14:00+00:00,,COMPLETED
T0001106,A00102,DEBIT,296.35,Transfer In,175225.01,2019-07-07T00:56:33+00:00,,COMPLETED
T0001872,A00181,DEBIT,1698.11,Transfer Out,149304.58,2025-08-26T12:41:12+00:00,,COMPLETED
T0001324,A00125,DEBIT,1757.03,ATM Withdrawal,163359.44,2021-05-10T22:46:42+00:00,,COMPLETED
T0001652,A00161,DEBIT,1540.57,Salary Deposit,185439.44,2021-03-01T17:21:23+00:00,,COMPLETED
T0001174,A00108,CREDIT,27045.99,Transfer Out,173394.54,2023-07-10T11:48:45+00:00,,COMPLETED
T0001360,A00132,CREDIT,894.67,Interest Credit,42380.93,2022-05-12T17:48:00+00:00,,COMPLETED
T0000449,A00042,DEBIT,53.83,Transfer In,3808.61,2025-10-16T12:15:11+00:00,,COMPLETED
T0000742,A00071,CREDIT,57.74,Interest Credit,176773.27,2024-02-20T21:53:12+00:00,,COMPLETED
T0001053,A00098,CREDIT,1783.49,Interest Credit,45614.77,2020-07-02T06:08:27+00:00,,COMPLETED
T0001475,A00143,DEBIT,1986.52,Salary Deposit,115902.09,2020-01-06T09:37:57+00:00,,COMPLETED
T0000558,A00052,CREDIT,780.82,ATM Withdrawal,32212.63,2025-11-20T11:11:43+00:00,,COMPLETED
T0000549,A00052,CREDIT,1424.23,Interest Credit,32472.66,2021-09-27T00:51:13+00:00,,COMPLETED
T0000650,A00062,CREDIT,151.24,Salary Deposit,108452.61,2024-11-26T00:29:13+00:00,,COMPLETED
T0000790,A00074,DEBIT,1825.26,Transfer Out,38337.36,2020-06-16T10:25:33+00:00,,COMPLETED
T0001450,A00141,DEBIT,32278.61,Transfer Out,194865.32,2019-03-22T16:00:38+00:00,,COMPLETED
T0001444,A00141,CREDIT,123.70,ATM Withdrawal,194497.88,2024-01-21T00:53:32+00:00,,COMPLETED
T0002044,A00200,DEBIT,1016.21,Fee,173523.71,2020-12-04T09:03:59+00:00,,COMPLETED
T0001117,A00103,CREDIT,1056.41,ATM Withdrawal,175044.89,2023-10-17T15:13:47+00:00,,COMPLETED
T0001768,A00169,CREDIT,1466.30,Fee,176829.1,2025-02-03T09:28:34+00:00,,COMPLETED
T0000921,A00085,CREDIT,808.88,Interest Credit,101054.37,2019-02-03T12:54:54+00:00,,COMPLETED
T0001900,A00183,CREDIT,999.50,POS Purchase,176984.47,2024-12-05T19:56:28+00:00,,COMPLETED
T0000432,A00041,DEBIT,1791.75,ATM Withdrawal,158045.36,2025-06-30T08:03:55+00:00,,COMPLETED
T0000705,A00069,CREDIT,917.81,Interest Credit,121833.28,2025-05-29T05:42:10+00:00,,COMPLETED
T0000575,A00054,DEBIT,126.71,Transfer In,51882.21,2020-07-31T22:56:36+00:00,,COMPLETED
T0002327,A00228,CREDIT,1960.98,Interest Credit,116955.21,2021-12-29T11:06:22+00:00,,COMPLETED
T0000501,A00048,DEBIT,631.32,ATM Withdrawal,99456.2,2019-10-25T16:30:14+00:00,,COMPLETED
T0001569,A00154,CREDIT,1387.68,POS Purchase,100829.4,2022-12-07T15:52:35+00:00,,COMPLETED
T0001917,A00186,CREDIT,524.28,Transfer In,52067.87,2019-02-28T19:26:20+00:00,,COMPLETED
T0001249,A00114,CREDIT,961.12,ATM Withdrawal,94539.47,2020-07-29T01:58:01+00:00,,COMPLETED
T0001748,A00168,DEBIT,140.09,POS Purchase,74281.21,2019-11-06T00:44:00+00:00,,COMPLETED
T0001112,A00103,CREDIT,1119.34,POS Purchase,175935.52,2024-04-04T09:49:10+00:00,,COMPLETED
T0002181,A00213,CREDIT,1606.71,Interest Credit,11140.22,2023-08-02T07:54:30+00:00,,COMPLETED
T0001549,A00153,CREDIT,1171.36,Transfer In,116296.63,2019-04-10T17:12:49+00:00,,COMPLETED
T0002056,A00201,DEBIT,1262.61,ATM Withdrawal,7512.24,2019-07-12T23:05:26+00:00,,COMPLETED
T0002313,A00226,DEBIT,1331.39,Fee,137246.41,2023-03-19T10:00:50+00:00,,COMPLETED
T0001307,A00120,DEBIT,1816.58,Interest Credit,66401.15,2019-05-31T10:21:04+00:00,,COMPLETED
T0000371,A00036,CREDIT,856.17,Transfer In,184477.61,2025-04-17T20:20:04+00:00,,COMPLETED
T0001629,A00159,DEBIT,1665.16,Fee,31596.3,2022-05-22T04:00:51+00:00,,COMPLETED
T0000906,A00084,DEBIT,1278.83,ATM Withdrawal,20651.14,2020-10-26T16:29:56+00:00,,COMPLETED
T0001498,A00147,CREDIT,1074.25,POS Purchase,116841.43,2024-09-17T01:47:44+00:00,,COMPLETED
T0002248,A00219,CREDIT,36489.70,Transfer Out,109492.59,2024-11-17T21:35:04+00:00,,COMPLETED
T0000511,A00050,DEBIT,418.94,Transfer In,150241.83,2021-04-10T23:31:21+00:00,,COMPLETED
T0001905,A00183,CREDIT,937.20,ATM Withdrawal,176301.9,2024-02-19T06:51:35+00:00,,COMPLETED
T0001516,A00150,DEBIT,1948.89,Interest Credit,101348.87,2022-05-20T05:54:08+00:00,,COMPLETED
T0000647,A00062,CREDIT,675.26,Interest Credit,108410.37,2019-03-02T13:10:52+00:00,,COMPLETED
T0000370,A00036,CREDIT,1692.08,POS Purchase,184544.11,2020-04-19T22:53:36+00:00,,COMPLETED
T0002298,A00225,DEBIT,388.69,Transfer Out,140415.81,2019-04-17T01:36:04+00:00,,COMPLETED
T0000736,A00071,DEBIT,375.91,Fee,176202.43,2021-09-08T16:01:34+00:00,,COMPLETED
T0001322,A00125,CREDIT,1647.77,Salary Deposit,163016.52,2024-04-26T03:11:35+00:00,,COMPLETED
T0000550,A00052,DEBIT,15679.12,ATM Withdrawal,32394.83,2019-05-12T17:29:20+00:00,,COMPLETED
T0001352,A00130,CREDIT,122.27,POS Purchase,79066.49,2024-06-24T01:12:48+00:00,,COMPLETED
T0001221,A00111,CREDIT,1954.29,Transfer In,14975.0,2020-02-08T10:24:52+00:00,,COMPLETED
T0000077,A00009,DEBIT,1077.66,Transfer In,12890.84,2025-05-24T14:33:40+00:00,,COMPLETED
T0001453,A00141,CREDIT,1086.57,Fee,194433.87,2020-04-05T02:08:00+00:00,,COMPLETED
T0001899,A00183,CREDIT,1738.27,Transfer Out,176390.04,2019-08-11T05:10:27+00:00,,COMPLETED
T0001365,A00132,DEBIT,550.96,Transfer In,42919.05,2023-03-02T21:53:19+00:00,,COMPLETED
T0000520,A00050,CREDIT,1540.37,ATM Withdrawal,150235.96,2021-04-13T22:19:21+00:00,,COMPLETED
T0001819,A00174,DEBIT,1067.48,Fee,174483.23,2025-02-27T01:10:57+00:00,,COMPLETED
T0000599,A00056,CREDIT,1654.62,Transfer Out,26409.3,2025-02-06T08:18:12+00:00,,COMPLETED
T0001754,A00168,DEBIT,181.18,Fee,73631.65,2024-03-29T06:57:52+00:00,,COMPLETED
T0000601,A00056,DEBIT,628.90,Transfer Out,26718.22,2025-01-21T09:30:43+00:00,,COMPLETED
T0001039,A00097,CREDIT,1215.41,Transfer Out,97068.31,2021-11-24T02:35:24+00:00,,COMPLETED
T0000071,A00009,CREDIT,890.47,Transfer In,12642.51,2019-04-16T08:58:46+00:00,,COMPLETED
T0000741,A00071,CREDIT,1719.26,POS Purchase,176113.62,2025-08-30T03:39:46+00:00,,COMPLETED
T0002131,A00209,CREDIT,1362.39,Transfer Out,130200.49,2025-08-03T19:34:47+00:00,,COMPLETED
T0001355,A00130,DEBIT,152.99,Transfer In,79093.06,2022-11-21T06:07:40+00:00,,COMPLETED
T0001462,A00142,CREDIT,574.10,ATM Withdrawal,126667.6,2023-09-16T08:10:40+00:00,,COMPLETED
T0001953,A00188,CREDIT,305.06,ATM Withdrawal,844.29,2020-12-14T18:16:22+00:00,,COMPLETED
T0002018,A00199,CREDIT,551.69,ATM Withdrawal,93371.2,2022-10-02T02:02:41+00:00,,COMPLETED
T0000946,A00087,CREDIT,186.15,Interest Credit,115809.44,2023-01-23T02:31:57+00:00,,COMPLETED
T0000487,A00047,CREDIT,1716.13,Transfer Out,125213.3,2025-09-22T18:20:41+00:00,,COMPLETED
T0001231,A00111,CREDIT,864.55,ATM Withdrawal,15128.23,2019-04-22T03:16:24+00:00,,COMPLETED
T0001831,A00177,DEBIT,387.88,Transfer In,72642.17,2022-03-10T11:25:11+00:00,,COMPLETED
T0002100,A00205,DEBIT,416.64,Salary Deposit,24999.66,2025-05-22T15:46:45+00:00,,COMPLETED
T0000678,A00065,DEBIT,312.01,Transfer Out,79831.89,2021-05-23T13:56:44+00:00,,COMPLETED
T0000041,A00006,DEBIT,1313.42,Salary Deposit,163164.49,2025-07-11T12:46:14+00:00,,COMPLETED
T0000257,A00025,DEBIT,773.18,Interest Credit,113997.16,2024-01-17T11:06:46+00:00,,COMPLETED
T0000552,A00052,CREDIT,1247.30,Transfer In,32214.65,2022-09-20T15:10:45+00:00,,COMPLETED
T0001733,A00167,DEBIT,1791.48,Salary Deposit,159518.86,2022-12-05T04:27:19+00:00,,COMPLETED
T0001602,A00156,CREDIT,1977.14,Salary Deposit,152378.87,2021-05-21T14:08:25+00:00,,COMPLETED
T0000663,A00062,CREDIT,1359.91,Salary Deposit,109228.63,2021-06-24T22:52:07+00:00,,COMPLETED
T0001891,A00182,DEBIT,8808.51,Salary Deposit,195679.58,2022-04-17T06:30:27+00:00,,COMPLETED
T0001913,A00185,DEBIT,1318.58,ATM Withdrawal,160160.17,2025-05-15T04:35:19+00:00,,COMPLETED
T0001610,A00157,DEBIT,22026.93,ATM Withdrawal,98024.59,2021-04-06T03:23:05+00:00,,COMPLETED
T0001101,A00102,CREDIT,1628.84,POS Purchase,175454.68,2019-08-27T16:25:25+00:00,,COMPLETED
T0000910,A00084,CREDIT,425.12,Transfer In,20627.24,2023-10-06T12:51:26+00:00,,COMPLETED
T0001068,A00099,CREDIT,1001.45,Fee,49893.33,2020-01-14T01:25:38+00:00,,COMPLETED
T0000011,A00001,DEBIT,1018.52,Transfer In,140269.42,2022-01-31T06:06:48+00:00,,COMPLETED
T0000925,A00085,DEBIT,443.19,Transfer In,101046.06,2023-12-08T08:04:49+00:00,,COMPLETED
T0002240,A00218,CREDIT,31771.60,POS Purchase,177774.48,2021-10-12T15:16:46+00:00,,COMPLETED
T0000563,A00053,CREDIT,997.07,ATM Withdrawal,97647.37,2019-11-13T12:31:46+00:00,,COMPLETED
T0002196,A00214,CREDIT,1466.13,Salary Deposit,188570.0,2021-10-03T01:11:13+00:00,,COMPLETED
T0002118,A00207,DEBIT,886.00,Fee,61921.84,2019-09-21T14:36:48+00:00,,COMPLETED
T0001416,A00138,DEBIT,1340.11,ATM Withdrawal,53896.67,2025-03-18T09:15:54+00:00,,COMPLETED
T0000899,A00084,CREDIT,11697.63,Transfer Out,20250.01,2021-04-18T12:03:57+00:00,,COMPLETED
T0000933,A00086,DEBIT,1390.24,Interest Credit,182809.15,2024-04-30T20:40:37+00:00,,COMPLETED
T0001487,A00146,CREDIT,1532.83,POS Purchase,136818.3,2025-07-23T23:12:16+00:00,,COMPLETED
T0001888,A00182,DEBIT,639.34,ATM Withdrawal,195107.97,2020-05-05T21:02:44+00:00,,COMPLETED
T0000311,A00031,CREDIT,162.34,Transfer In,184276.95,2019-01-26T15:24:26+00:00,,COMPLETED
T0002138,A00209,DEBIT,1264.21,Fee,130088.18,2023-05-21T01:10:30+00:00,,COMPLETED
T0001392,A00135,CREDIT,555.94,Transfer In,160211.92,2024-01-17T00:44:57+00:00,,COMPLETED
T0002115,A00207,CREDIT,1122.28,Salary Deposit,61410.22,2021-05-22T09:09:23+00:00,,COMPLETED
T0000574,A00054,DEBIT,681.03,Interest Credit,52266.85,2025-01-11T03:06:34+00:00,,COMPLETED
T0000272,A00025,DEBIT,1213.59,Transfer In,113969.46,2021-07-06T00:26:12+00:00,,COMPLETED
T0001577,A00154,DEBIT,1942.27,Transfer In,100187.09,2021-12-19T06:44:57+00:00,,COMPLETED
T0001240,A00113,DEBIT,24289.14,Transfer In,83205.91,2024-05-07T14:05:10+00:00,,COMPLETED
T0001426,A00139,DEBIT,825.25,Transfer In,56925.13,2022-10-07T21:10:48+00:00,,COMPLETED
T0001654,A00161,DEBIT,27.52,Salary Deposit,185264.89,2024-10-24T20:55:28+00:00,,COMPLETED
T0000789,A00074,DEBIT,1650.27,ATM Withdrawal,38905.63,2024-06-21T21:18:17+00:00,,COMPLETED
T0001187,A00109,CREDIT,816.87,Transfer Out,146016.31,2024-04-27T12:37:31+00:00,,COMPLETED
T0001251,A00114,DEBIT,486.71,Transfer In,94713.26,2025-08-30T23:31:45+00:00,,COMPLETED
T0001362,A00132,DEBIT,1939.98,ATM Withdrawal,42525.53,2019-02-18T13:29:50+00:00,,COMPLETED
T0000987,A00090,DEBIT,1737.12,Salary Deposit,148779.9,2024-12-06T12:04:14+00:00,,COMPLETED
T0001879,A00182,CREDIT,42677.49,ATM Withdrawal,195178.59,2025-07-18T12:02:43+00:00,,COMPLETED
T0000561,A00053,DEBIT,28893.81,Interest Credit,98409.71,2021-07-14T21:40:02+00:00,,COMPLETED
T0001973,A00194,DEBIT,14567.91,Transfer Out,118730.63,2023-02-22T16:00:18+00:00,,COMPLETED
T0001216,A00111,DEBIT,643.15,ATM Withdrawal,15525.12,2021-07-08T12:01:17+00:00,,COMPLETED
T0001156,A00107,CREDIT,1770.59,Fee,146467.54,2023-03-19T11:56:32+00:00,,COMPLETED
T0002246,A00219,CREDIT,1767.11,ATM Withdrawal,109615.32,2023-02-07T10:08:24+00:00,,COMPLETED
T0001617,A00158,CREDIT,542.22,Transfer Out,148317.34,2024-09-26T14:55:14+00:00,,COMPLETED
T0000922,A00085,CREDIT,1141.71,Transfer Out,101791.12,2022-08-26T02:06:49+00:00,,COMPLETED
T0000812,A00077,DEBIT,1273.37,Interest Credit,151777.37,2021-11-21T19:15:59+00:00,,COMPLETED
T0000835,A00078,CREDIT,1173.54,Fee,95672.33,2023-02-19T10:08:32+00:00,,COMPLETED
T0001788,A00171,CREDIT,653.32,POS Purchase,45260.18,2019-05-28T07:49:05+00:00,,COMPLETED
T0000104,A00011,DEBIT,756.27,Fee,166321.73,2022-09-04T02:47:02+00:00,,COMPLETED
T0000920,A00085,DEBIT,881.79,POS Purchase,101572.74,2025-09-01T21:34:17+00:00,,COMPLETED
T0001682,A00163,DEBIT,454.27,Salary Deposit,158482.49,2020-02-23T19:20:16+00:00,,COMPLETED
T0000290,A00028,CREDIT,1119.92,Fee,162080.64,2022-09-06T04:06:35+00:00,,COMPLETED
T0000721,A00070,CREDIT,776.14,Transfer Out,126881.67,2024-09-10T16:00:54+00:00,,COMPLETED
T0001769,A00169,CREDIT,1869.21,Interest Credit,177512.26,2024-10-02T05:40:13+00:00,,COMPLETED
T0001898,A00183,CREDIT,1897.51,Fee,176778.49,2025-03-15T01:39:44+00:00,,COMPLETED
T0000049,A00007,CREDIT,8580.51,ATM Withdrawal,127627.65,2022-08-19T15:23:16+00:00,,COMPLETED
T0001022,A00095,DEBIT,305.38,Interest Credit,64159.8,2020-04-02T08:54:19+00:00,,COMPLETED
T0000482,A00046,DEBIT,1769.65,Salary Deposit,95138.1,2023-10-15T02:13:26+00:00,,COMPLETED
T0000359,A00035,DEBIT,1653.11,POS Purchase,195279.63,2025-05-28T13:57:57+00:00,,COMPLETED
T0001042,A00097,CREDIT,46.46,ATM Withdrawal,96477.28,2020-06-26T17:41:23+00:00,,COMPLETED
T0001889,A00182,CREDIT,747.47,Interest Credit,195604.04,2020-05-07T13:21:17+00:00,,COMPLETED
T0001536,A00151,CREDIT,1026.59,Salary Deposit,191824.97,2023-12-14T12:24:55+00:00,,COMPLETED
T0000791,A00074,DEBIT,1901.62,Interest Credit,38185.93,2019-03-18T04:05:31+00:00,,COMPLETED
T0000380,A00037,CREDIT,1689.24,Salary Deposit,75958.24,2022-05-14T18:27:25+00:00,,COMPLETED
T0000569,A00053,DEBIT,767.21,Fee,98306.94,2020-06-22T17:20:46+00:00,,COMPLETED
T0000715,A00069,DEBIT,306.98,POS Purchase,121151.12,2025-01-14T00:36:25+00:00,,COMPLETED
T0000611,A00057,DEBIT,1588.49,Transfer In,184991.16,2021-12-26T04:29:14+00:00,,COMPLETED
T0001136,A00104,DEBIT,1332.02,POS Purchase,140441.71,2024-08-10T05:52:32+00:00,,COMPLETED
T0000097,A00010,DEBIT,51.30,ATM Withdrawal,188420.71,2025-08-11T06:59:47+00:00,,COMPLETED
T0001439,A00140,DEBIT,1012.68,POS Purchase,120193.62,2023-01-10T13:31:38+00:00,,COMPLETED
T0001147,A00106,DEBIT,1802.60,Interest Credit,125578.81,2020-09-16T19:53:08+00:00,,COMPLETED
T0000535,A00051,CREDIT,91.11,Interest Credit,190213.24,2023-06-04T19:48:33+00:00,,COMPLETED
T0001345,A00129,CREDIT,604.40,Transfer Out,175580.93,2022-05-18T04:51:01+00:00,,COMPLETED
T0001624,A00158,DEBIT,1135.31,ATM Withdrawal,148299.23,2020-08-07T07:39:25+00:00,,COMPLETED
T0000638,A00061,DEBIT,198.26,Transfer In,43051.36,2022-03-07T17:41:25+00:00,,COMPLETED
T0001315,A00124,DEBIT,422.89,ATM Withdrawal,112639.43,2021-07-30T18:24:50+00:00,,COMPLETED
T0000152,A00014,CREDIT,354.33,POS Purchase,68158.45,2020-01-27T19:54:05+00:00,,COMPLETED
T0000173,A00016,DEBIT,202.56,Salary Deposit,152893.94,2020-01-24T04:04:03+00:00,,COMPLETED
T0002162,A00211,CREDIT,495.49,Interest Credit,137561.38,2020-07-10T04:21:17+00:00,,COMPLETED
T0001437,A00139,CREDIT,42676.11,Salary Deposit,57185.5,2025-08-02T16:37:41+00:00,,COMPLETED
T0001044,A00097,CREDIT,1065.09,Interest Credit,96560.8,2020-08-05T16:07:33+00:00,,COMPLETED
T0000991,A00090,CREDIT,1772.77,Interest Credit,149171.64,2023-11-26T22:58:32+00:00,,COMPLETED
T0000990,A00090,DEBIT,1842.55,POS Purchase,149222.94,2022-10-03T09:50:22+00:00,,COMPLETED
T0001547,A00152,CREDIT,1801.20,POS Purchase,158354.34,2023-09-13T23:53:15+00:00,,COMPLETED
T0001853,A00180,DEBIT,1666.24,Fee,160144.4,2025-02-26T06:55:56+00:00,,COMPLETED
T0000970,A00089,DEBIT,446.13,Interest Credit,135537.65,2021-07-12T15:14:23+00:00,,COMPLETED
T0000045,A00007,DEBIT,311.54,ATM Withdrawal,127635.61,2019-10-04T02:14:30+00:00,,COMPLETED
T0000708,A00069,CREDIT,1959.67,Transfer Out,121340.05,2024-08-21T19:01:02+00:00,,COMPLETED
